070999909000,0129018010000,63
070999909000,0129018020000,63
070999900011,0129019010100,2
070999900019,0129019010100,2
070999900021,0129019010200,2
070999900029,0129019010200,2
070999900011,0129019020100,2
070999900019,0129019020100,2
070999900021,0129019020200,2
070999900029,0129019020200,2
070999909000,0129020010000,63
070999909000,0129020020000,63
070999909000,0129099010000,63
070999909000,0129099020000,63
080440000010,0131100010000,14
080440000010,0131100020100,14
080440000010,0131100020200,14
080440000010,0131100020300,14
080440000010,0131100020400,14
080440000010,0131100020500,14
080440000010,0131100020600,14
080440000010,0131100020700,14
080440000010,0131100020800,14
080440000010,0131100020900,14
080440000010,0131100021000,14
080440000010,0131100021100,14
080440000010,0131100021200,14
080440000010,0131100029900,14
080390110000,0131200010000,5
080390900019,0131200010000,7
080390110000,0131200020100,5
080390900019,0131200020100,7
080390110000,0131200020200,5
080390900019,0131200020200,7
080390110000,0131200020300,5
080390900019,0131200020300,7
080390110000,0131200020400,5
080390900019,0131200020400,7
080390900011,0131301000100,2
080390900019,0131301000100,7
080390900011,0131301000200,2
080390900019,0131301000200,7
080310000010,0131302000100,2
080310000010,0131302000200,2
080410000010,0131400000000,1
080420000010,0131500000000,1
080450100010,0131601010000,20
080450100010,0131601020100,20
080450100010,0131601020200,20
080450100010,0131601020300,20
080450100010,0131601020400,20
080450100010,0131601020500,20
080450100010,0131601020600,20
080450100010,0131601020700,20
080450100010,0131601020800,20
080450100010,0131601020900,20
080450100010,0131601021000,20
080450100010,0131601021100,20
080450100010,0131601021200,20
080450100010,0131601021300,20
080450100010,0131601021400,20
080450100010,0131601021500,20
080450100010,0131601021600,20
080450100010,0131601021700,20
080450100010,0131601021800,20
080450100010,0131601029900,20
080450200011,0131602010000,5
080450200011,0131602020100,5
080450200011,0131602020200,5
080450200011,0131602020300,5
080450200011,0131602029900,5
080450200012,0131603010000,2
080450200012,0131603020000,2
080720000000,0131700000100,9
080720000000,0131700000200,9
080720000000,0131700000300,9
080720000000,0131700000400,9
080720000000,0131700000500,9
080720000000,0131700000600,9
080720000000,0131700000700,9
080720000000,0131700000800,9
080720000000,0131700009900,9
080430000011,0131800010000,1
080430000019,0131800020100,7
080430000019,0131800020200,7
080430000019,0131800020300,7
080430000019,0131800020400,7
080430000019,0131800020500,7
080430000019,0131800020600,7
080430000019,0131800029900,7
081090900090,0131901000000,25
081060000000,0131902000000,1
081090900090,0131903000000,25
081090900090,0131904000000,25
081090900090,0131999000000,25
080540000010,0132100000000,1
080550000010,0132200000100,6
080550000010,0132200000200,6
080550000010,0132200000300,6
080550000010,0132200000400,6
080550000010,0132200000500,6
080550000010,0132200009900,6
080510000011,0132300010100,2
080510000011,0132300019900,2
080510000019,0132300020100,22
080510000019,0132300020200,22
080510000019,0132300020300,22
080510000019,0132300020400,22
080510000019,0132300020500,22
080510000019,0132300020600,22
080510000019,0132300020700,22
080510000019,0132300020800,22
080510000019,0132300020900,22
080510000019,0132300021000,22
080510000019,0132300021100,22
080510000019,0132300021200,22
080510000019,0132300021300,22
080510000019,0132300021400,22
080510000019,0132300021500,22
080510000019,0132300021600,22
080510000019,0132300021700,22
080510000019,0132300021800,22
080510000019,0132300021900,22
080510000019,0132300022000,22
080510000019,0132300022100,22
080510000019,0132300029900,22
080529000010,0132401000000,2
080529000010,0132402000000,2
080521000010,0132403000100,13
080521000010,0132403000200,13
080521000010,0132403000300,13
080521000010,0132403000400,13
080521000010,0132403000500,13
080521000010,0132403000600,13
080521000010,0132403000700,13
080521000010,0132403000800,13
080521000010,0132403000900,13
080521000010,0132403001000,13
080521000010,0132403001100,13
080521000010,0132403001200,13
080521000010,0132403009900,13
080522000010,0132404000000,1
080590000010,0132901000000,2
080590000010,0132999000000,2
080610000000,0133000000100,12
080610000000,0133000000200,12
080610000000,0133000000300,12
080610000000,0133000000400,12
080610000000,0133000000500,12
080610000000,0133000000600,12
080610000000,0133000000700,12
080610000000,0133000000800,12
080610000000,0133000000900,12
080610000000,0133000001000,12
080610000000,0133000001100,12
080610000000,0133000009900,12
080810000000,0134100000100,16
080810000000,0134100000200,16
080810000000,0134100000300,16
080810000000,0134100000400,16
080810000000,0134100000500,16
080810000000,0134100000600,16
080810000000,0134100000700,16
080810000000,0134100000800,16
080810000000,0134100000900,16
080810000000,0134100001000,16
080810000000,0134100001100,16
080810000000,0134100001200,16
080810000000,0134100001300,16
080810000000,0134100001400,16
080810000000,0134100001500,16
080810000000,0134100009900,16
080830000000,0134201000100,20
080830000000,0134201000200,20
080830000000,0134201000300,20
080830000000,0134201000400,20
080830000000,0134201000500,20
080830000000,0134201000600,20
080830000000,0134201000700,20
080830000000,0134201000800,20
080830000000,0134201000900,20
080830000000,0134201001000,20
080830000000,0134201001100,20
080830000000,0134201001200,20
080830000000,0134201001300,20
080830000000,0134201001400,20
080830000000,0134201001500,20
080830000000,0134201001600,20
080830000000,0134201001700,20
080830000000,0134201001800,20
080830000000,0134201001900,20
080830000000,0134201009900,20
080840000000,0134202000000,1
080910000000,0134300000000,1
080921000000,0134400000100,1
080929000000,0134400009900,1
080930000000,0134501000100,3
080930000000,0134501000200,3
080930000000,0134502000000,3
080940000000,0134600000100,5
080940000000,0134600000200,5
080940000000,0134600000300,5
080940000000,0134600000400,5
080940000000,0134600009900,5
081090900090,0134900000000,25
081030000000,0135100000000,1
081050000000,0135200000000,1
081020000090,0135301010000,4
081020000090,0135301020000,4
081020000010,0135302010000,2
081020000010,0135302020000,2
081020000090,0135303010000,4
081020000090,0135303020000,4
081010000000,0135400010000,2
081010000000,0135400020000,2
081040000000,0135501000100,10
081040000000,0135501000200,10
081040000000,0135501000300,10
081040000000,0135501000400,10
081040000000,0135501000500,10
081040000000,0135501009900,10
081040000000,0135502000000,10
081040000000,0135503000000,10
081040000000,0135504000000,10
081040000000,0135599000000,10
121292100000,0135600000100,1
121292900000,0135600000200,1
081090900090,0135901000000,25
081090900090,0135902000000,25
081090200000,0135903000000,1
081090900090,0135904000000,25
081090900090,0135905000000,25
081070000000,0135906000000,1
081090900030,0135907000000,1
081090900050,0135908000000,13
081090900090,0135909000000,25
081090900090,0135910000000,25
081090900090,0135911000000,25
081090900090,0135912000100,25
081090900090,0135912000200,25
081090400000,0135913000000,1
081090900050,0135914000000,13
081090100000,0135915000000,1
081090900050,0135916000000,13
081090900050,0135917000100,13
081090900050,0135917000200,13
081090900050,0135918000000,13
081090900050,0135919000000,13
081090900050,0135920000000,13
081090300000,0135921000000,1
081090900090,0135922000000,25
081090900090,0135923000000,25
081090900050,0135924000000,13
081090900050,0135925000000,13
081090900010,0135926000000,1
081090900050,0135927000000,13
081090900090,0135928000000,25
081090900050,0135929000000,13
081090900090,0135930000000,25
081090520000,0135931000100,1
081090530000,0135931000200,2
081090510000,0135931000300,1
081090530000,0135931009900,2
081090540000,0135931009900,1
081090700000,0135932000000,1
081090900090,0135933000000,25
081090900090,0135934000000,25
081090900090,0135935000000,25
081090900020,0135936000000,1
081090900050,0135937000000,13
081090900090,0135998000100,25
081090900090,0135998000200,25
081090900090,0135998009900,25
081090900090,0135999000000,25
120999000010,0136000000100,1
120999000020,0136000000200,1
120999000090,0136000000300,7
120999000090,0136000000400,7
120999000090,0136000000500,7
120999000090,0136000000600,7
120999000090,0136000000700,7
120999000090,0136000000800,7
120999000090,0136000009900,7
080211000010,0137100010000,1
080211000020,0137100020000,1
080131000010,0137200010000,1
080131000020,0137200020000,1
080241000010,0137300010000,1
080241000020,0137300020000,1
080221000010,0137400010000,1
080221000020,0137400020000,1
080251000010,0137500010000,1
080251000020,0137500020000,1
080231000010,0137600010000,1
080231000020,0137600020000,1
080121000010,0137700010000,1
080121000020,0137700020000,1
080261000011,0137901010000,1
080261000019,0137901020000,1
080261000020,0137901030000,1
080270000010,0137902000000,1
080280000010,0137903000000,1
080290000010,0137999000000,2
120110000000,0141100000000,1
120190000000,0141200000100,2
120190000000,0141200009900,2
120230000000,0142100000000,1
120241000000,0142200000000,1
120721000000,0143100000000,1
120729000000,0143200000000,1
120400000010,0144100000100,1
120400000090,0144100009900,1
120750000010,0144200000100,1
120750000090,0144200009900,1
120510100000,0144300000100,1
120510900000,0144300009900,1
120740100010,0144400010100,1
120740200010,0144400019900,1
120740100090,0144400020100,1
120740200090,0144400029900,1
120600000010,0144500000100,1
120600000090,0144500009900,1
120760000010,0144600000100,1
120760000090,0144600009900,1
120730000010,0144700000100,1
120730000090,0144700009900,1
120791000010,0144800000100,1
120791000090,0144800009900,1
120799000010,0144900000100,1
120799000090,0144900009900,4
070992000000,0145000000000,1
080112000000,0146000000000,1
120710900000,0149101000100,3
120710100000,0149101000200,2
120710900000,0149101009900,3
120710100000,0149199000100,2
120710900000,0149199009900,3
120300000000,0149200000000,1
120799000090,0149901000100,4
120799000090,0149901009900,4
120799000090,0149999000000,4
070110000000,0151001000000,1
070190000011,0151002010100,12
070190000019,0151002010100,12
070190000020,0151002010100,12
070190000090,0151002010100,12
070190000011,0151002010200,12
070190000019,0151002010200,12
070190000020,0151002010200,12
070190000090,0151002010200,12
070190000011,0151002020100,12
070190000019,0151002020100,12
070190000020,0151002020100,12
070190000090,0151002020100,12
070190000011,0151002020200,12
070190000019,0151002020200,12
070190000020,0151002020200,12
070190000090,0151002020200,12
070190000011,0151002020300,12
070190000019,0151002020300,12
070190000020,0151002020300,12
070190000090,0151002020300,12
070190000011,0151002020400,12
070190000019,0151002020400,12
070190000020,0151002020400,12
070190000090,0151002020400,12
070190000011,0151002020500,12
070190000019,0151002020500,12
070190000020,0151002020500,12
070190000090,0151002020500,12
070190000011,0151002020600,12
070190000019,0151002020600,12
070190000020,0151002020600,12
070190000090,0151002020600,12
070190000011,0151002020700,12
070190000019,0151002020700,12
070190000020,0151002020700,12
070190000090,0151002020700,12
070190000011,0151002020800,12
070190000019,0151002020800,12
070190000020,0151002020800,12
070190000090,0151002020800,12
070190000011,0151002020900,12
070190000019,0151002020900,12
070190000020,0151002020900,12
070190000090,0151002020900,12
070190000011,0151002029900,12
070190000019,0151002029900,12
070190000020,0151002029900,12
070190000090,0151002029900,12
071410000019,0152000010000,1
071410000099,0152000020000,2
071410000099,0152000030000,2
071420000019,0153001010000,2
071420000099,0153001020000,2
071420000019,0153099010000,2
071420000099,0153099020000,2
071430200019,0154001010000,1
071430200099,0154001020000,1
071430100019,0154002010000,1
071430100099,0154002020000,1
071430900019,0154099010000,1
071430900099,0154099020000,1
071440100019,0155001010000,1
071440100099,0155001020000,1
071440900010,0155002010000,2
071440900090,0155002020000,2
071440900010,0155099010000,2
071440900090,0155099020000,2
071450900019,0159101010000,1
071450900099,0159101020000,1
071450100019,0159102010000,1
071450100099,0159102020000,1
071490000011,0159901010000,1
071490000019,0159901010000,4
071490000099,0159901020000,4
071490000019,0159902010000,4
071490000099,0159902020000,4
071490000019,0159903010000,4
071490000099,0159903020000,4
071490000019,0159904010000,4
071490000099,0159904020000,4
090111100010,0161001010000,1
090111100090,0161001020000,1
090111900000,0161099010000,2
090111900000,0161099020000,2
090220000000,0162000000100,1
090240000000,0162000000200,1
090300000090,0162000009900,5
090300000010,0163000000000,1
180100000010,0164000000100,1
180100000090,0164000009900,1
090411100010,0165100000100,1
090411900010,0165100009900,1
090421000010,0165200000100,13
090421000010,0165200000200,13
090421000010,0165200000300,13
090421000010,0165200000400,13
090421000010,0165200000500,13
090421000010,0165200000600,13
090421000010,0165200000700,13
090421000010,0165200000800,13
090421000010,0165200000900,13
090421000010,0165200001000,13
090421000010,0165200001100,13
090421000010,0165200001200,13
090421000010,0165200009900,13
090811000010,0165301000100,1
090811000020,0165301009900,1
090821000000,0165302000000,2
090831100010,0165303000100,1
090831100020,0165303009900,1
090831200010,0165304000100,1
090831200020,0165304009900,1
090921000010,0165401000100,1
090921000020,0165401009900,1
090931000010,0165402000100,1
090931000020,0165402009900,1
090961100010,0165403000100,1
090961100020,0165403009900,1
090961200010,0165404000100,1
090961200020,0165404009900,1
090961300010,0165405000100,1
090961300020,0165405009900,1
090611000010,0165500000100,1
090619000010,0165500000200,1
090710000010,0165600000000,1
091011900000,0165700000100,1
091011100010,0165700000200,1
091011100090,0165700000200,1
090510000010,0165800000000,1
121010000000,0165900000100,1
121020000000,0165900000200,1
121294000000,0169100000000,1
091020000000,0169901010000,4
091020000000,0169901020000,4
091099900090,0169902010000,9
091099900090,0169902020000,9
091099900090,0169903010000,9
091099900090,0169903020000,9
091030000010,0169904010000,2
091030000010,0169904020000,2
091099300000,0169905010000,4
091099300000,0169905020000,4
091099900090,0169906010000,9
091099900090,0169906020000,9
091099200010,0169907010000,2
091099200010,0169907020000,2
091099100010,0169908010000,2
091099100010,0169908020000,2
091099900090,0169999010000,9
091099900090,0169999990000,9
071339900000,0170101000000,2
071332000000,0170102000100,1
071339100090,0170102000200,1
071333200010,0170102000300,1
071333200029,0170102000300,1
071333100011,0170102000400,1
071333100029,0170102000400,1
071333400010,0170102000500,1
071333400029,0170102000500,1
071331100000,0170102009900,1
071331900000,0170102009900,1
071333300000,0170102009900,1
071333900010,0170102009900,1
071333900021,0170102009900,1
071333900029,0170102009900,1
071339200000,0170102009900,1
071339900000,0170102009900,2
071350000090,0170200000000,1
071320000010,0170300000000,2
071320000090,0170300000000,1
071340000090,0170400000000,1
071310100010,0170501000100,1
071310100020,0170501000200,1
071310100090,0170501000300,1
071310900019,0170502000100,1
071310900029,0170502000200,1
071310900099,0170502000300,1
071335000000,0170600000000,1
071360000000,0170700000000,1
071334000000,0170800000000,1
071390000000,0170900000000,1
121291000000,0180100000000,1
121293000011,0180201010000,1
121293000091,0180201020000,1
121293000019,0180202010000,1
121293000099,0180202020000,1
120910000000,0180300000000,1
121299900090,0180900000000,2
121490000000,0191100000000,4
121490000000,0191200000000,4
121300000010,0191300000100,1
121300000090,0191300000200,1
121490000000,0191900000100,4
121490000000,0191900009900,4
520100000000,0192100000000,1
530310900010,0192201000000,1
530310100000,0192202000000,1
530310900090,0192299000000,1
530110000000,0192901000000,1
530210000000,0192902000000,1
530500110000,0192903000000,1
530500210000,0192904000000,2
530500310000,0192905000000,2
530500900000,0192999000000,2
121120100010,0193001010000,2
121120100090,0193001010000,2
121120200010,0193001020000,1
121120200090,0193001020000,1
121120100010,0193001030000,2
121120100090,0193001030000,2
121140100000,0193002010000,2
121140200000,0193002020000,1
121140100000,0193002030000,2
121150100000,0193003010000,2
121150200000,0193003020000,1
121150100000,0193003030000,2
121190110010,0193004010000,2
121190110090,0193004010000,2
121190120010,0193004020000,1
121190120090,0193004020000,1
121190110010,0193004030000,2
121190110090,0193004030000,2
121190210010,0193005010000,2
121190210090,0193005010000,2
121190220010,0193005020000,1
121190220090,0193005020000,1
121190210010,0193005030000,2
121190210090,0193005030000,2
121190910011,0193006010000,2
121190910019,0193006010000,2
121190921011,0193006010000,2
121190921019,0193006010000,2
121190921011,0193006020000,2
121190921019,0193006020000,2
121190910011,0193006030000,2
121190910019,0193006030000,2
121190910031,0193007010000,1
121190921031,0193007010000,1
121190921039,0193007020000,1
121190910039,0193007030000,1
121190910032,0193007040000,1
121190921032,0193007040000,1
121190910091,0193008010000,2
121190910092,0193008010000,2
121190921091,0193008010000,2
121190921092,0193008010000,2
121190921091,0193008020000,2
121190921092,0193008020000,2
121190910091,0193008030000,2
121190910092,0193008030000,2
121190910021,0193009010000,2
121190910029,0193009010000,2
121190921021,0193009010000,2
121190921029,0193009010000,2
121190921021,0193009020000,2
121190921029,0193009020000,2
121190910021,0193009030000,2
121190910029,0193009030000,2
121190910093,0193010010000,2
121190921093,0193010010000,2
121190921093,0193010020000,2
121190910093,0193010030000,2
121190921099,0193011010000,29
121190921099,0193011020000,29
121190921099,0193012010000,29
121190921099,0193012020000,29
121190921099,0193013010000,29
121190921099,0193013020000,29
121190921099,0193014010000,29
121190921099,0193014020000,29
121190921099,0193015010000,29
121190921099,0193015020000,29
121190921099,0193016010000,29
121190921099,0193016020000,29
121190921099,0193017010000,29
121190921099,0193017020000,29
121190921099,0193018010000,29
121190921099,0193018020000,29
121190921099,0193019010000,29
121190921099,0193019020000,29
121190921099,0193020010000,29
121190921099,0193020020000,29
121190921099,0193021010000,29
121190921099,0193021020000,29
121190921099,0193022010000,29
121190921099,0193022020000,29
121190921099,0193023010000,29
121190921099,0193023020000,29
121190921099,0193024010000,29
121190921099,0193024020000,29
121190910099,0193099010000,2
121190921099,0193099010000,29
121190929000,0193099010000,2
121130100000,0193099010000,2
121130200000,0193099010000,1
130211000000,0193099010000,1
121190910099,0193099020000,2
121190929000,0193099020000,2
121130100000,0193099020000,2
120929100000,0194001000000,1
120921000000,0194002000000,1
120922000000,0194003000000,1
120923000000,0194004000000,1
120924000000,0194005000000,1
120925000000,0194006000000,1
120929200000,0194007000000,1
120929900000,0194099000000,1
400110000000,0195000010100,2
400121000000,0195000010200,1
400122000010,0195000010300,1
400129000010,0195000019900,1
400110000000,0195000020100,2
